"week","mean","median","sd","skewness","kurtosis"
"2021-31",9870.32799033509,119,19748.3290366654,9.9157103568953,156.534041624147
"2021-32",12026.6453346519,4977,17759.6093719737,8.6813182875408,140.206136878656
"2021-33",12265.0302653392,13190,19956.7245198967,8.90813829066878,126.352933843741
"2021-34",9788.23630579855,4463,17326.5915276053,12.1700901421113,224.352334033589
"2021-35",5053.81473795437,63,22715.3416179102,10.159508720644,123.865912908758
"2021-36",4078.21234253812,8,21076.9234988809,12.327900255986,186.539423214151
"2021-37",3434.33863347283,5,19659.7455225021,14.177672721412,245.898126947784
"2021-38",3615.80341132867,8,22908.7565394781,12.9034340787201,194.070833899867
"2021-39",3009.15997846459,5,18219.8660319802,14.9405585501562,273.776202001539
"2021-40",3276.83517022936,3,19093.2861221156,13.3647054973533,219.446032690166
"2021-41",7504.36757689979,5,39537.7831740936,6.82834171373449,52.3053347992161
"2021-42",13767.0288316387,8,56639.4239379645,4.57180635170265,23.1672297984458
"2021-43",12240.1381856333,6,51212.9273955117,4.62134293575228,23.6958374227595
"2021-44",11602.1594681286,5,49862.9613128727,4.72779218124789,24.7325086220891
"2021-45",14712.5498150828,7,55560.3504370385,4.11426185937819,19.2124486110606
"2021-46",8646.27052537379,7,39522.0747425676,6.53381351059684,49.9620672172499
"2021-47",8114.51330557495,5,40447.5646662503,6.34969183187227,46.2231698149631
"2021-48",8448.66368552837,9,38443.4271469393,6.42249718933203,46.9367765007293
"2021-49",8512.06760268543,6,39933.7284790126,6.33621300742309,45.5831965231469
"2021-50",7537.72831869438,12,35360.9703861958,6.94606928301052,55.392995972169
"2021-51",10020.2025456167,12,45184.5737504131,6.55065567448142,50.5336278745468
"2021-52",8390.98421857416,14,34841.5140697903,7.01491959129763,59.3845143788976
"2022-01",7483.4921428154,10,32649.9450925006,7.82318414106418,74.8968724613781
"2022-02",11413.304393303,13,47512.9615292311,5.80968529199662,39.9154578864045
"2022-03",11563.1828138985,21,37951.150169186,6.49469525875405,54.904028816562
"2022-04",13808.242642291,37,34461.7823977781,5.78547076436309,48.4612135622316
"2022-05",9038.73807700576,12,39985.773620075,7.38273088496538,65.5289028864822
"2022-06",16464.8049737601,61,31549.2322605818,5.36722786586475,50.4159189289977
"2022-07",20105.8111024549,11,63672.5549272856,3.35121092075423,12.9066090893961
"2022-08",5658.46120858421,10,26744.0823886276,9.30333267377743,110.925103865539
"2022-09",5728.01655911705,9,28165.7741860532,8.906969989307,99.2179541850959
"2022-10",8892.00127587846,11,34535.0833477163,6.61795592539753,58.2450060432647
"2022-11",6296.39620468563,9,30831.8627933185,8.19227774836195,82.6266063217564
"2022-12",7135.4858398932,10,35164.5178544071,8.74018320542652,93.3504907229762
"2022-13",8809.80283181536,9,39601.814517644,6.04867595233535,41.9265068024168
"2022-14",13693.0010347968,22,33983.8312231058,5.012868210073,41.3546732318392
"2022-15",12566.7605759838,16,34895.8134089087,5.42720169428712,44.2872489568874
"2022-16",7550.63360860298,9,30779.6336015669,7.26812846304545,69.2218617670338
"2022-17",28697.4482486024,22292,32355.5776169783,2.06978523193654,17.211638822843
"2022-18",7710.36590715165,9,33625.9296255529,6.40808681177271,50.2645405263932
"2022-19",11617.7890571539,13,39327.6521684437,6.31458963321863,51.7654543444982
"2022-20",6510.83887536753,9,34704.9456999937,8.56421465307662,90.9816569262667
"2022-21",18224.9313567172,2043,27349.9738670471,5.01548957505441,58.0303293915569
"2022-22",8613.82857043392,21,28657.6143391831,8.33740439460338,102.673093852419
"2022-23",16926.9850187675,7107,24214.6388363341,4.85820836209498,56.1239618623447
"2022-24",23423.4861505856,21234,24899.1897123257,5.26955206518669,67.649238196268
"2022-25",25201.9712266704,22985,25000.1475323296,2.88341911635892,21.5154441709093
"2022-26",27386.6782266352,25782,21633.1174505783,3.63046863619569,48.1936634033182
"2022-27",25369.1435170553,23487,25197.8552419101,4.38990397615843,50.1645843689456
