"week","mean","median","sd","skewness","kurtosis"
"2021-16",3606.78918633112,113,20840.0750195932,10.9214341593101,150.844793723824
"2021-17",4452.67010674898,159,24676.5422648614,10.1363405360871,122.671057631725
"2021-18",7182.39951516297,207,28620.284828967,8.33868892655926,88.5525762765173
"2021-19",6117.41690247243,112,26793.1376090559,8.61404194173721,94.9385642842928
"2021-20",4533.51908609579,94,23344.7975921364,9.75946635304336,121.215632148414
"2021-21",4839.68968082022,164,23631.5657882496,11.2447553044387,159.90391890387
"2021-22",5253.09416016653,138,25285.5550021603,10.8881311534531,149.208251452239
"2021-23",4892.6532724515,128,21075.2465142237,10.5337925594309,153.72791471697
"2021-24",4970.01671809499,101,22194.4746094845,9.99146513451354,128.5641612998
"2021-25",3414.38878368234,94,18201.3435309396,12.1561889790772,191.384097154987
"2021-26",2844.40033242936,136,16930.8483760644,13.7572342202735,237.779120716248
"2021-27",4913.40978013967,110,21482.8687351163,8.91925331837715,113.756494062697
"2021-28",3834.796711666,77,19289.0492326869,10.7979508106823,151.562232839849
"2021-29",4526.88024634556,74,21394.8487827769,9.62490786740507,123.712767205666
"2021-30",5714.41277256843,65,26896.6280083843,7.32422462303268,65.2323775738522
"2021-31",5000.54919224596,70,22985.9449264025,8.77549589832013,98.8072150489639
"2021-32",6064.06713448922,86,26823.9809585073,7.89564734052659,80.0885461610396
"2021-33",12723.389698206,99,40543.9372647102,4.03825441518341,20.7294201976429
"2021-34",5762.84478863931,64,24994.2373067574,7.96605080077327,86.1441112049669
"2021-35",4867.65527926017,69,22277.1036143791,8.42618857577677,97.7059209749638
"2021-36",4449.55828636051,65,20952.0844917905,9.12161286782368,114.777562425837
"2021-37",4468.25771223803,82,19646.5963344842,9.6695325232601,130.478014305545
"2021-38",3773.78779119153,62,19752.1949871535,9.95082747242387,132.736180772343
